"ID","R2","AIC","BIC"
40096,0.897469087342043,-77.9973475195402,-78.413828581084
40097,0.900505723600008,-83.695160300373,-84.1116413619169
40098,0.064677214975449,-479.242948308388,-476.886840647692
40099,0.355301764521358,-713.230801116171,-709.853042207943
40100,0.0454644075387535,-803.786329743077,-800.408570834849
40101,0.224536112935749,-1441.81534222602,-1437.26200998799
40102,0.78365403778273,46.6562546540069,51.8864956876894
40103,0.503565912826591,-165.722225236202,-165.563342152842
40104,0.756324355766218,-182.664725215313,-182.505842131954
40105,0.979598614231265,-120.279539120758,-120.696020182302
40106,0.83391780285227,-109.497447992156,-110.278572167288
40107,0.996636158022673,-131.92208949889,-132.703213674022
40108,0.641959339989753,-410.580424000572,-406.294154547789
40109,0.725944959167991,-506.551611306967,-502.054620822868
40110,0.569472360125639,-543.080665458106,-538.527333220074
40111,0.833130431288376,-73.5365759205107,-73.9530569820546
40112,0.900260336708777,-1.74254257410483,-2.52366674923663
351,0.956488975400294,14.8904091368508,16.9794540122976
814,0.206694951170692,-130.397291712799,-130.002842558127
71,0.644304054071776,-91.60871355978,-92.0251946213238
445,0.988315047864141,-82.041043830885,-83.2684551086452
3,0.994251101485268,-78.2956964992136,-79.5231077769739
2,0.958804373441434,-69.9851520435671,-71.2125633213273
450,0.948379411829691,-127.926505098617,-128.342986160161
140,0.982073329227673,-32.0879740442557,-32.5044551057996
79,0.9121672725773,-174.884683158964,-174.279512972976
713,0.467152820775673,-536.534097423317,-533.666123014347
708,0.94858477175655,-89.3738492731756,-90.1549734483073
920,0.947239399632665,-11.9429743934634,-12.3594554550073
721,0.918333698154161,-144.426005135913,-144.842486197457
687,0.77335627000197,-1126.93268065531,-1122.74399153087
691,0.719527876979503,-1069.08026362513,-1064.89157450068
6,0.549021362728329,-528.011761560844,-525.080289755244
695,0.975435398453393,-77.6652099588957,-78.4463341340275
40114,0.534396552519959,-81.6221835338698,-82.4033077090016
40115,0.696244546724301,-19.7685725641958,-20.1850536257397
40116,0.781705706387229,-12.5700826873412,-12.9865637488851
40117,0.928329927595904,-13.0921784703359,-13.5086595318798
40118,0.8249545507341,-25.9555129175784,-26.3719939791223
40119,0.965434149623861,-21.9430395492325,-22.3595206107764
40120,0.952822114111795,-15.6406547472408,-16.0571358087847
40121,0.936090398829429,-50.0846751897797,-50.5011562513236
40122,0.146719153052252,-563.343469470869,-560.541074707544
40123,0.770401588332725,-56.741716082287,-57.1581971438309
40124,0.907703222170194,-63.9061352397588,-64.3226163013027
40125,0.197418406932218,-432.691701347942,-430.602656472495
40126,0.309041104576287,-399.843273518599,-397.754228643152
40127,0.344988383972797,-306.197444453323,-304.652267008844
40128,0.821765679948856,-15.3449606540186,-15.4531403559079
40129,0.971537826549234,-8.17757774984429,-8.01869466648462
40130,0.999614330274392,-25.6243091883057,-26.4054333634375
