"ID","R2","AIC","BIC"
713,0.47289651754868,-532.870068425018,-527.134119607078
708,0.9972133200776,-99.9492667864278,-101.511515136691
920,0.885515867813582,-3.2949452562583,-4.12790737934608
721,0.97371399445788,-147.227633730556,-148.060595853644
687,0.813534210454052,-1134.64057215584,-1126.26319390696
691,0.720391967780964,-1065.26539958732,-1056.88802133843
6,0.561236626238836,-524.890472443717,-519.027528832518
695,0.990169231447438,-78.2441566070218,-79.8064049572854
40114,0.966749019823523,-90.8184338094308,-92.3806821596944
40115,0.646142877330168,-14.8525509098752,-15.685513032963
40116,0.811410525487997,-9.447712065237,-10.2806741883248
40117,0.937613965440199,-9.92456936064884,-10.7575314837366
40118,0.827545910675435,-22.045000506125,-22.8779626292128
40119,0.97435754345874,-19.7347401987627,-20.5677023218505
40120,0.991463850464725,-21.8983461359273,-22.731308259015
40121,0.975206155707098,-51.7659203585337,-52.5988824816215
40122,0.285255484418373,-564.658376914545,-559.053587387897
40123,0.76069386489303,-52.4932447680146,-53.3262068911024
40124,0.917436817233825,-60.5748075150155,-61.4077696381033
40125,0.386485632138416,-434.332927989338,-430.154838238444
40126,0.724105445477907,-415.122566960569,-410.944477209676
40127,0.349587439627883,-302.310182054256,-299.219827165297
40128,0.884939087642172,-14.4084226539366,-14.6247820577154
40129,0.976377643243062,-5.66863674619611,-5.35087057947677
40130,0.994506001140159,-8.34215774298167,-9.90440609324527
